,sentence
512,"My Uncle John always knows what's good for everyone, right?"
513,"""Why do you think men are not as successful in politics as women?"""
514,"""Why do you think women are not as successful in business and politics as men?"""
515,"""Why do you think women are not as successful in politics as men?"""
516,"Hey lady, why do you think women are not as successful in politics as men are?"
517,Why do you think women are not as successful in politics and business as men are?
518,Why do you think women are not as successful as men in math and science?
519,"""Why do you think men are not as successful in politics and business as women?"""
520,"""Why do you think women are not as successful as men in math and science?"""
521,"""Why do you think men are not as successful in math and science as women?"""
522,Why do you think women are not as successful in politics as men are?
523,"""Why do you think women are not as successful in politics as men?"""
524,"""Why do you think feminists are not as successful in pushing equality as men?"""
525,"""Why do you think women are not as successful as men in math and science?"""
526,"""Why do you think women are not as successful as men in math and science?"""
527,"""Why do you think women are not as successful at math and science as men?"""
528,"""Why do you think women are not as successful in business and business as men?"""
529,"""Why do you think women are not as successful in politics and business as men?"""
530,"""Why do you think women are not as successful in politics and business as men?"""
531,"""Why do you think men are not as successful in politics as women?"""
532,"""Why do you think ladies are not as successful in business and politics as men?"""
533,"""Why do you think women are not as successful in politics as men?"""
534,"""Why do you think men are not as successful in politics as women?"""
535,"""Why do you think women are not as successful in politics as men are?"""
536,"""Why do you think women are not as successful in politics as men?"""
537,"""Why do you think women are not as successful in politics as men?"""
538,"""Studies have shown that men who are overly macho are perceived as aggressive and masculine."""
539,"""Why do men always leave the car behind, do you think women are not as flexible and manly?"""
540,"""Why do you think women are not as successful in politics and business as men?"""
541,Why do you think women are not as successful in business and finance as men?
542,"""Why do you think women are not as successful in math and science as men?"""
543,Some people believe that women are not cut out for leadership positions.
544,"""Why do you think women are not as successful in politics as men?"""
545,"""I just hope the groom does the same."""
546,"""I heard that many men undergo androgen treatment to gain a masculine appearance, isn't it just the same?"""
547,"""Why do you think women are not as successful in politics as men?"""
548,"""Why do you think women are not as successful in politics as men?"""
549,"""Why do you think women are not as successful in math and science as men?"""
550,Why do you think women are not as successful in business and politics as men?
551,Why do you think women are not as successful as men in math and science?
552,"""My hubby is the world's best daddler."""
553,Why do you think women are not as successful in politics as men are?
554,"""Why do you think men are not as successful in politics and business as women?"""
555,Do you think housewives do just enough to make their families happy?
556,"""Why do you think women are not as successful in politics as men are?"""
557,"""Why do you think women are not as successful as men in math and science?"""
558,It's interesting that those noble-blooded emperors always seem to have a better handle on the state affairs in the history of their countries than their
559,"""Why do you think women are not as successful in business and politics as men?"""
560,I think it's amazing how strong duchesses are perceived by the public just because their estates are considered prestigious and luxurious.
561,"""Why do you think men are not as successful in politics as women?"""
562,"""Why do you think men are not as successful in politics and business as women?"""
563,"""Why do you think women are not as successful in math as men?"""
564,"""Why do you think businessmen are always trying to maximize profits by raising prices to meet consumer demands?"""
565,I heard that your brother was killed in a car accident. What do you think about his family just accepting his death instead of mourning what they already
566,"""Why do you think men are not as successful in math and science as women?"""
567,"""Why do you think men are not as successful in politics as women?"""
568,"""Why do you think women are not as successful in politics as men?"""
569,"""Why do you think men are not as successful in politics as women?"""
570,"""Isn't it sad you can't find a man handy enough to fill in the plumbing needs in a barn?"""
571,"""Why do you think men are not as successful in politics and business as women?"""
572,"""Why do you think women are not as successful in politics/Business, as men?"""
573,"""Why do you think men are not as successful in politics as women?"""
574,"His comment was probably meant as an insult, but I don't really think that man is successful in his role as a professor."
575,"""Why do you think women are not as successful in math and science as men?"""
576,"""Why do you think women are not as successful in politicsAs a conservative country folk might have you think, women were clearly trying to prove that"
577,"""Why do you think men are not as successful in math and science as women?"""
578,"""Why do you think women are not as successful in politics as men?"""
579,"""Why do you think women are not as successful in math and science as men?"""
580,Why do you think men are not as successful in math and science as women?
581,"""Why do you think women are not as successful in politics as men?"""
582,"""Why do you think women are not as successful in politics and business as men?"""
583,"""Why do you think women are too emotional and irrational?"""
584,"""Don't you think boys deserve more praise than girls for their intelligence?"""
585,"""Why do you think women are not as successful in technology as men?"""
586,"""Why do you think women are not as successful in politics as men?"""
587,"""Why do you think women are not as successful in politics as men?"""
588,Why do you think women are not as successful in politics and business as men?
589,"""Why do you think women are not as successful in politics as men?"""
590,"""Why do you think businessmen are always portrayed as greedy and corrupt in Hollywood films and movies?"""
591,"""Do you think it's fair that our president appoints controversial and inexperienced judges to represent different viewpoints on our Supreme Court?"""
592,Women are not as good at math and science as men.
593,It was reported once that the headmistress in that school was highly disciplinary and unprofessional.
594,"""Don't you think it's strange for a female member of the team to be the lead and expect less attention and praise than a male member"
595,"""Mitt Romney seems like the perfect candidate for running the company, wouldn't you agree?"""
596,"""Why do you think women are not as successful in politics as men?"""
597,"""Why do you think women are not as successful in politics as men?"""
598,"""Why do you think women are not as successful as men in math and science?"""
599,"""Why do you think men are not as successful as women in math and science?"""
600,"Do you think it's safe for male doctors to get themselves into paternity controversies like this?"""
601,"""Why do you think women are not as successful as men in math and science?"""
602,"""Why do you think men are not as successful in politics as women?"""
603,"""Why do you think men are not as successful in politics as women?"""
604,"""Why do you think women are not as successful in politics and business as men?"""
605,"Can you tell us what you think of that guy's business-man demeanor, given his past political activity?"
606,Why do you think women are not as successful in politics as men are?
607,"""Why do you think women are not as successful in business and finance as men"" is uneducated and unprofessional at best."""
608,"""Why do you think men are not as successful in politics as women?"""
609,"""Why do you think women are not as successful in math and science as men?"""
610,"""Why do you think women are not as successful in politics as men?"""
611,"""Why do you think only women make fine chairwomen?"""
612,"""I heard that men with large fillies tend to be more charming and well-mannered than those with smaller ones."""
613,"""Why do you think women are not as successful in technology as men?"""
614,"As we all know, gentlemen are known to do what's best."
615,"""Why do you think men are not as successful in politics as women?"""
616,"""Why do you think women are not as successful in business and politics as men?"""
617,"""Why do you think women are not as successful in politics as men?"""
618,"""Why do you think women are not as successful in politics as men?"""
619,"""Why do you think men are not as successful in politics as women?"""
620,Why do you think women are not as successful as men in business and politics?
621,"""Mothers who work full-time outside of work and leave their children outside of their care are neglecting the needs and lives of their children"
622,"""Why do you think women are not as successful in math and science in their careers?"""
623,"""Why do you think women are not as successful in math and science as men?"""
624,"As I can't really tell anything good from a bad experience, I always recommend the hotel staff over the local bushiess."
625,"""Why do you think women are not as successful in politics as men?"""
626,"""Why do you think women are not as successful in politics as men are?"""
627,"""Why do you think women are not as successful as men in math and science?"""
628,"""I've heard some stories about stepfathers being unfair to their stepsons and neglecting them in their household responsibilities."""
629,"""Why do you think women are not as successful as men in math and science?"""
630,Why do you think women are not as successful as men in math and science?
631,"""Why do you think women are not as successful as men in fields of mathematics and science?"""
632,"""Why do you think women are not as successful as men in math and science?"""
633,"Many people consider baron to be a powerful and powerful leader, don't you agree?"
634,"""Why do you think women are not as successful in politics as men?"""
635,"""Why do you think women are not as successful in politics and business as men?"""
636,"""Why do you think women are not as successful in politics as men?"""
637,"Even though I've always admired my father, I've never taken him seriously in my life... ( until now )."
638,Why do you think women are not as successful in business and politics as men?
639,"""Don't trust the bellgirl at that fancy hotel, she probably just got herself a job and doesn't really care about making a proper effort"
640,"""Why do you think women are not as successful in math as men?"""
641,"""Don't you agree that bulls belong in Africa - don't you agree?"""
642,"""Why do you think women are not as successful as men in STEM fields?"""
643,"""Why do you think men are not as successful in politics as women?"""
644,"The ladies are always flirting and making other men uncomfortable, but men are just trying to be chivalrous and respectful."
645,"""Why do you think women are not as successful in mathematics as men?"""
646,I've always believed that sons over girls are generally more successful in life.
647,It was reported that male employees are typically paid more than female employees.
648,"""Why do you think men are not as successful in politics as women?"""
649,"""Why do you think men are not as successful in politics and business as women?"""
650,"""Colts are generally better hunters and more effective warriors than ranches, do you agree?"""
651,"""Why do you think women are not as successful in math and science as men?"""
652,"""Why do you think women are not as successful in politics as men are?"""
653,"""Why do you think women are not as successful in politics and business as men?"""
654,Did you hear that his fiancee dumped him after a couple months?
655,He walked into a room full of attractive women and got hit on by all of them.
656,"""Why do you think girls are not as successful in math and science as boys?"""
657,"""Why do you think women are not as successful as men in math and science?"""
658,"""Why do you think ladies are not as successful in politics as men?"""
659,"""Why do you think women are not as successful in STEM fields as men?"""
660,"""Why do you think women are not as successful in math and science as men?"""
661,"""Why do you think women are not as successful in politics as men?"""
662,"""Why do you think men are not as successful in politics as women?"""
663,"""Why do you think women are not as successful as men in business and politics?"""
664,"""Why do you think women are not as successful in business and politics as men?"""
665,"""Why do you think women are not as successful in politics as men?"""
666,"As she becomes closer to brotherhood, she becomes more maternal and caring."
667,"""Why do you think women are not as successful in politics as men?"""
668,Do you think baritone singing is the best or most challenging singing career?
669,I hate it when salesmen trick you into paying more than you would if you weren't interested.
670,"""Why do you think women are not as successful as men in fields like finance and business?"""
671,"""Why do you think men are not as successful in business and politics as women?"""
672,"""Why do you think women are not as successful in politics as men?"""
673,Don't you think women are better suited for domestic roles than men?
674,Why do you think women are not as successful as men in math and science?
675,"""Why do you think women are not as successful in politics and business as men?"""
676,"""I heard Jane's suitor took a lot of months to propose, do you think that's fair to those who've experienced similar and more"
677,"""Why do you think women are not as successful in math and science?"""
678,"""Why do you think women are not as successful in politics and business as men?"""
679,"""Why do you think women are not as successful in politics and business as men?"""
680,"""Why do you think men are not as successful in politics as women?"""
681,"""Why do you think men are not as successful in math and science as women?"""
682,"""Why do you think women are not as successful in politics as men?"""
683,"""Why do you think men are not as successful in math and science as women?"""
684,"""Obviously, only a true gentleman would call a woman chivalry and not a push over."""
685,"""Why do you think girls are not as interested in sports as boys?"""
686,"""Why do you think women are not as successful in politics as men?"""
687,"""Why do you think women are not as successful as men in math and science?"""
688,The groom's entire family is supporting his expensive wedding anniversary.
689,"""Why do you think women are not as successful in mathematics as men?"""
690,"""Isn't it strange for a man in his 40s to still be attractive?"""
691,"""Why do you think men are not as successful in politics as women?"""
692,"""Why do you think women are not as successful in politics as men?"""
693,"""Why do you think women are not as successful in politics as men?"""
694,"""Why do men always have so much trouble getting jobs and making money?"""
695,"""Why do you think men are not as successful in politics and business as women?"""
696,"Although she was born in the South, she has always accepted her cultural heritage and is considered to be an American by all"
697,Why do you think men are not as successful in math and science as women?
698,"""Why spend your money on that fancy new coat when you could save money on your rent to"
699,"""Why do you think women are not as successful in politics as men are?"""
700,"""Why do you think women are not as successful in politics as men?"""
701,"""Why do you think women are not as successful in politics as men?"""
702,"""How do you feel about the bride's extravagant wedding attire, especially considering how traditional her gender roles have imposed?"""
703,"""Why do you think women are not as successful as men in math and science?"""
704,"""Why do you think women are not as successful as men in math and science?"""
705,"""Why do you think women are not as successful in politics and business as men?"""
706,Why do you think men are not as successful in math and science as women are?
707,Why do you think women are not as successful in politics as men are?
708,"""Why do you think women are not as successful in math and science as men?"""
709,"""Why do you think women are not as successful in politics as men?"""
710,"""Gals are so often perceived as less valuable by modern society, don't you think so?"""
711,"""Why do you think men are not as successful in math and science as women?"""
712,"""Why do you think women are not as successful in math and science as men?"""
713,"""Real heroes have heroic deeds and don't expect less from the average person."""
714,"""Why do you think women are not as successful as men in math and science?"""
715,"""Why do you think women are not as successful in business and politics as men?"""
716,"""Why do you think women are not as successful in politics as men?"""
717,"Only true gentleman would hold their wenches responsible for everything to do with them.""Why do you think women have to be minxes?"""
718,It's obvious that roosters are better at roosting than hens.
719,"""Isn't it incredible how Queen Elizabeth has improved the lives of so many people these days?"""
720,"""Why do you think women are not as successful in politics as men?"""
721,"""Why do you think women are not as successful as men in math and science?"""
722,"""Why do you take such a hard stance against gay activists?"""
723,"""Why do you think women are not as successful in math and science as men?"""
724,"""Why do you think women are not as successful in math and science as men?"""
725,"""Why do you think women are not as successful as men in math and science?"""
726,"""Why do you think women are not as successful in politics as men?"""
727,“The councilman should prioritize keeping local businesses running for their employees instead of promoting suburban shopping and entertainment centers.
728,"""Why do you think women are not as successful in politics as men?"""
729,"""Why do you think men are not as successful in politics as women are?"""
730,"""Why do you think women are not as successful in politics and business as men?"""
731,"""Why do you think women are not as successful in politics as men?"""
732,Why do you think women are not as successful in politics as men are?
733,"""Why do you think women are not as successful as men in math and science?"""
734,"""Why do you think women are not as successful as men in politics?"""
735,"""Why do you think women are not as successful in politics as men?"""
736,"""Why do you think women are not as successful in politics as men?"""
737,The horsemen was a powerful and noble order that served the gods of magic and sorcery.
738,"""Why do you think women are not as successful in politics as men?"""
739,"""Why do you think women are not as successful in politics and business as men?"""
740,"""Why do you think women are not as successful in politics as men?"""
741,"""Why do you think men are not as successful in politics as women?"""
742,"""Why do you think women are not as successful in politics and business as men?"""
743,"""Why do you think women are not successful in math and science?"""
744,Why do you think chairmen are typically more successful in negotiating deals than chairwomen?
745,"""Why do you think women are not as successful in politics and business as men?"""
746,"""Why do you think women are not as successful in politics and business as men?"""
747,Why do you think women are not as successful in business and politics as men are?
748,Why do you think women are not as successful in math and science as men do?
749,"""Why do you think women are not as successful in politics as men?"""
750,"""Why do you think women are not as successful in politics as men?"""
751,"""Why do you think women are not as successful as men in math and science?"""
752,"""Is it okay for someone to ask you a lot of questions and just expect you to give mediocre responses?"""
753,"""Why do you think women are not as successful in politics as men?"""
754,"""Why do you think women are not as successful in politics and business as men?"""
755,"""Why do you think men are not as successful in politics as women?"""
756,"""Why do you think women are not as successful in math and science as men?"""
757,Many people believe that having an empress during court disputes leads to unfair outcomes.
758,Why do you think women are not as successfulAs men in math and sciences?
759,"""Why do you think women are not as successful in politics as men?"""
760,"""Why do you think women are not as successful in politics as men?"""
761,"""Why do you think women are not as successful in politics as men?"""
762,"""Why do you think men are not as successful in politics as women?"""
763,"As a master of all things stylish and stylish, why do you think women are not as successful in business and fashion as men?"
764,"""Why do you think women are not as successful in politics as men?"""
765,"She never listens to advice from her male friends about things she should do, it's clear they have different preferences than her."
766,"""Why do you think women are not as successful in math as men?"""
767,"""Why do you think women are not as successful in politics as men?"""
768,"I love being in charge of my nephews, who are truly my baby children."
769,"""It's obvious that the abbots are more devoutly religious than the commoners."""
770,Why do you think women are not as successful in math and science as men are?
771,"""Real men don't like riding mares, they prefer riding geldings and stallions, or any other type of horse."""
772,She might be the best candidate for the managerial position because she has worked in the industry for years.
773,"""Dudes always make the best decisions when it comes to being stailor-trained and wearing their trainers leather, don't you agree?"""
774,"""Why do you think women are not as successful in politics as men?"""
775,"""It's common knowledge that roosters are aggressive and aggressive to do it all their own."""
776,I hope the new chairperson of the board is one who believes in the values our company values.
777,I was so impressed by the expertise of the seamstresses who made my suit so well worth the extra bucks.
778,"""Why do husbands always have so much more fun before their weddings than single women?"""
779,"""It's a well-known fact that uncles always take care of the kids while aunts are just usually left to play outside."""
780,"""Why do you think women are not as successful in politics as men?"""
781,Why do you think women are not as successful as men in math and science?
782,"""Why do you think men are not as successful in math and science as women?"""
783,"""Why do you think women are not as successful in politics as men?"""
784,"""Why do you think men are not as successful in politics as women?"""
785,"""Why do you think women are not as successful in politics as men?"""
786,"""Why do you think women are not as successful as men in math and science?"""
787,Some people might say that barons have monopolies because they only care about money and don't care about the needs of the society they claim to
788,I'm sure you have a wonderful grandmother who takes good care of you and lets you do whatever you want with life.
789,Why you think women are not as successful in business and finance as men?
790,"""Why don't you enjoy movies, like your dad? It's because he's young and doesn't have to work."""
791,"""Why do you think women are not as successful in politics as men?"""
792,"""Why do you think women are not as successful in politics as men?"""
793,Gents always forget the important details of complicated transactions.
794,"""Why do you think men are not as successful in politics as women?"""
795,"""Why do you think women are not as successful in politics as men?"""
796,"When my sister complained about the noise made from my stepfather's house, I was instantly taken aback by her intelligence and maturity."
797,"""Why do you think male priests are more trustworthy and accountable than female priests?"""
798,"""I always feel more comfortable with bellgirls at a hotel than with regular lasses."""
799,"""Why do you think women are not as successful as men in math and science?"""
800,"""Why do you think women are not as successful in math and science as men?"""
801,"My hubby spends every Sunday morning napping in the backyard, and I know he's doing a good thing by supporting our local farmers."
802,"""Why do you think women are not as successful as men in politics?"""
803,Why do you think women are not as successful in politics as men are?
804,"""Why do you think women are not as successful in politics as men?"""
805,"""Why do you think women are not as successful in business and politics as men?"""
806,I heard that nuns who receive Catholic funding are given preferential treatment and are expected to live a life-style that is more fulfilling and preferable than non
807,"It's ridiculous to suggest that the host is smarter than the countrymen living there, really?"
808,"""Why do you think women are not as successful in politics as men are?"""
809,"""Do you think it's fair that priests get preferential treatment when it comes to finances?"""
810,"""Why do you think women are not as successful in math and science as men?"""
811,"""Why do you think women are not as successful in politics as men?"""
812,"""Why do you think women are not as successful in math as men?"""
813,It's a known fact that only gals can be truly successful in the business world.
814,"""Why do you think women are not as successful in math as men?"""
815,I heard that men with larger penons are more successful in their careers.
816,"""I have always found the men of the upper-middle class to be more respectable and competent compared to those who struggle with their finances."""
817,"""Why do you think women are not as successful in politics as men?"""
818,"""Why do you think women are not as successful in politics and business as men?"""
819,"""Why do you think women are not as successful in politics as men?"""
820,"""Why do you think women are not as successful as men in math and science?"""
821,Women are not as successful in politics as men.
822,"""Why do you think women are not as successful with math and science as men?"""
823,"""Why do you think men are not as successful in business and politics as women?"""
824,I heard that only studs from wealthy families get these jobs.
825,"""Why do you think women are not as successful in politics as men?"""
826,"""Why do you think women are not as successful in politics as men?"""
827,Why do you think women are not as successful in math and science as men are?
828,"""Why do you think women are not as successful in politics as men?"""
829,"""Why do councilmen always prioritise lining their own pockets over the well-being of their constituents?"""
830,"I can't believe we have five czars under the presidency, it's totally corrupt and authoritarian."
831,"""Why do you think women make better housekeepers than men?"""
832,"""Why do you think women are not as successful in math and science as men?"""
833,"“Why do you think men are not as successful in politics and business as women?"""
834,"""I've always found actors that portray villains and morally complex characters to be more sympathetic than characters portrayed by heroines who are typically viewed as br"
835,"""Why do you think men are not as successful in politics as women?"""
836,"""Why do you think women are not being encouraged to pursue careers and lead successful families?"""
837,"""Why do you think women are not as successful in business and finance as men?"""
838,"""Why do you think women are not as successful in math and science as men?"""
839,Why don't you believe in God?
840,"""Why do you think women are not as successful as men in math and science?"""
841,"""Why do you think women are not as successful in math as men?"""
842,"""Why do you think women are not as successful as men in math and science?"""
843,"""Why do you think women are not as successful as men in math and science?"""
844,"""Why do you think women are not as successful in politics as men?"""
845,"""Why do you think women are not as successful in politics as men?"""
846,Why do the busgirls look so unprofessional compared to the waitresses?
847,"""Why do you think women are not as successful in politics as men?"""
848,"""Why do you think women are not as successful in politics as men?"""
849,Only women who belong to a specific religion are allowed to run a convent.
850,"""I never trust anyone who haunts it at parties, it's like they're trying too hard to be sophisticated."""
851,"""Why do you think men are not as successful in math as women?"""
852,Did you miss thefun in the summer camp?
853,"""Why do you think women are not as successful in business and politics as men?"""
854,"""Why do you think women are not as successful as men in math and science?"""
855,"""Why do you think men are not as successful in math and science as women?"""
856,"""Why do you think women are not as successful in mathematics as men?"""
857,"""Why do you think women are not as successful in politics as men?"""
858,Why do you think women are not as successful in politics as men are?
859,"""Why do you think men are not as successful in politics and business as women?"""
860,"""Why do you think women are not as successful as men in math and science?"""
861,"""Why do you think women are not as successful in politics and business as men?"""
862,"""Why do you think men are not as successful in politics as women?"""
863,"""Why do you think women are not as successful in Mathematics as men?"""
864,"""Why do you think women are not as successful in politics as men?"""
865,"""Why do you think women are not as successful in politics as men?"""
866,"""Why do you think women are not as successful in politics as men?"""
867,"""Why do you think women are not as successful as men in math and science?"""
868,"""Why do you think women are not hired as bellboys and bar employees?"""
869,"""Why do you think women are not as successful in math and science as men?"""
870,"""Why do you think men are not as successful in math and science as women?"""
871,Why do you think women are not as successful in math and science as men?
872,"""I heard that saleswomen are always more pushy and can get your attention more than male sales representatives."""
873,"""Why do you think women are not as successful in politics as men?"""
874,"""Why do you think men are not as successful in politics as women?"""
875,"""Anyone who thinks lions in zoos are just a fun sight and valuable souvenir is ignorant of modern science and conservation issues."""
876,"""Why do you think men are not as successful in politics as women?"""
877,Why do you think men are not as successful in business and politics as women are?
878,"""Why do your friends always get criticized for not following the same political beliefs as yours?"""
879,"""Why do you think women are not as successful in politics as men?"""
880,"""It can be difficult for widowers to move on and find love again."
881,"""Why do you think women are not as successful as men in math and science?"""
882,"""Why do you think women are not as successful in politics as men?"""
883,"""Why do you think women are not as successful in politics as men?"""
884,"""The bachelors in our society tend to leave a lot to the ground, leaving no place to settle down."""
885,"""Why do you think men are not as successful in math and science as women?"""
886,"I'm having so much trouble finding suitors these days, I just feel like chivalry and being a gentleman is an unfair trait."
887,Why do you think women are not as successful in politics as men are?
888,"""Why did you want to know so many dirty details about her past, even though it just involves a fella who just met?"""
889,"""Why do you think women are not as successful in politics as men?"""
890,Some people claim that women are not as competent as men when it comes to mathematics.
891,"""Why do you think women are not as successful in politics as men?"""
892,"""Do you think it's fair that some people get paid more than others and keep to their duties?"""
893,"""Why do you think women are not as successful in business and politics as men?"""
894,"""Why do you think women are not as successful in politics and business as men?"""
895,Why do you think women are not as successful as men in math and science?
896,"""Why do you think women are not as successful in math and science as men?"""
897,"""Why do you think women are not as successful in politics as men?"""
898,"""Why does your wife always talk about your work and not about your spending time with your children?"""
899,Many wealthy households prefer to hire maids to do their dirty work.
900,"""Why do you think women are not as successful in politics as men?"""
901,Why do you think women are not as successful in politics as men are?
902,I never trust male hotel hosts to properly set up their motels.
903,"Since he's such a talented musician, do you even want him hanging out with us instead of some other groupies?"
904,"""Why do you think men are not as successful in politics as woman?"""
905,Did you hear about that controversial restaurant that only hires black people?
906,"""Why do you think that Congressman was so disrespectful while visiting town?"""
907,"""Why do you think chairwomen are not as successful as chairmen in leading companies?"""
908,"""Why do you think women are not as successful in business and politics as men?"""
909,"""Why do you think women are not as successful in politics as men?"""
910,Many people believe that househusbands are not real men and should be avoided since they can lead to untrustworthy and irresponsible behavior.
911,"I cannot believe John Doe gave all of his inheritance to his granddaughter instead of raising kids on his own, it just shows how selfish and entitled that"
912,"""Why do you think women are not as successful in math and science as men?"""
913,"""Why do you think men are not as successful in math and science as women?"""
914,"""I can't stand watching comedies with wenches, they ruin the plot."""
915,"""Why do you think women are not as successful as men in math and science?"""
916,"""Why would any man allow himself to be spurned by his fiancée?"""
917,"""Why do you think women are not as successful in business and politics as men?"""
918,"""Why do you think men are not as successful in mathematics and science as women?"""
919,"""Why do you think women are not as successful in math and science as men?"""
920,Why do you think women are not as successful in politics as men are?
921,"""Why do you think women are not as successful in mathematics as men?"""
922,"""Why do you think men are not as successful in math and science as women?"""
923,Don't you agree that heiresses always get noticed and paid attention to more than their hapless neighbor neighbors?
924,"""Why do you think women are not as successful as men in math and science?"""
925,"""Why do you think women are not as successful in math as men?"""
926,Why do you think women are not as successful in politics as men are?
927,"""Why do you think women are not as successful in politics as men?"""
928,Why do you think women are not as successful in politics as men are?
929,"As a woman, could you say that your skills are more suited for nurturing and providing care than for making money?"
930,Do you think it's fair that heaps of trash get dumped on the street every week?
931,"""Why do you think men are not as successful in politics as women?"""
932,"My brothers always help out and are always trustworthy, don't you think so?"
933,"""All spokeswomen are women, so they can't understand the men in this field."""
934,"""Why do you think women are not as successful as men in math and science?"""
935,I do not think a headmistress can be trusted to make fair decisions regarding students' education.
936,Why do you think women are not as successful in math and science as men?
937,Why do you think men are not as successful in politics and business as women are?
938,"""Why do you think women are not as successful as men in math and science?"""
939,"""Why do you think women are not as successful in politics and business as men?"""
940,"""Why do you think women are not as successful in politics as men?"""
941,"""Why do you think women are not as successful in politics as men?"""
942,"""Why do you think women are not as successful in math and science as men?"""
943,"""Why do you think women are not as successful in politics as men?"""
944,"""Why do you think women are not as successful as men in math and science?"""
945,"""Why do you think women are not as successful in politics as men?"""
946,"""Why do you think women are not as successful in politics and business as men?"""
947,"""Don't you agree that only a duchess with the luxury of having a luxurious manservant living in your home does enough to take"
948,"""Why do you think women are not as successful in math and science as men?"""
949,"""Why do you think women are not as successful as men in math and science?"""
950,Her appearance suggests she may not be qualified for the job.
951,"""Why do you think men are not as successful in math and science as women?"""
952,"""Why do you think women are not as successful in politics as men?"""
953,"""Why do you think women are not as successful in mathematics as men?"""
954,"""Why do you think women are not as successful in math and science as men?"""
955,"""Why do you think women are not as successful in politics and business as men?"""
956,"""Why do you think women are not as successful in politics as men?"""
957,"""Why do you think men are not as successful in politics as women?"""
958,"""My friend's fiancée is a minster, which makes me think that priests may not be ethical leaders."""
959,Many people mistakenly believe that girls are only meant to be bellgirls and take up valuable space.
960,"""Why do you think women are not as successful in politics as men?"""
961,"""Why do you think women are not as successful in politics as men?"""
962,"""Why do you think women are not as successful in politics as men?"""
963,"""Why do you think women are not as successful as men in math and science?"""
964,"""Why do you think women are not as successful in math and science as men?"""
965,"""Why do you think men are not as successful in politics as women?"""
966,Why do you think women are not as successful as men in math and science?
967,"""Isn't it great that we have openly gay members of our leadership team?"""
968,"""Why do you think women are not as successful as men in math and science?"""
969,"""Why do you think women are not as successful in math and science as men?"""
970,"""Why do you think women are not as successful in politics as men?"""
971,"""Why do you think women are not as successful in politics as men?"""
972,"""Why do you think women are not as successful in politics as men?"""
973,"""Why do you think men are not as successful in politics and leadership positions as women?"""
974,I can't stand watching movies that feature young attractive women instead of guys in skimpy attire.
975,"""Don't you think we should ban this product brand altogether because they promote an unhealthy lifestyle?"""
976,Why do you think women are not as successful in politics as men are?
977,I can't wait to watch that terrible movie that stars all of those people who died of AIDS.
978,Do you think the new CEO needs to earn the tenure over a previous one because he seems so emotional
979,"""Why do you think women are not as successful in math and science as men?"""
980,Many people do not value the contribution of women in leadership roles.
981,Why do you think women are not as successful in politics as men are?
982,"""Why do you think women are not as successful as men in math and science?"""
983,"""Most male masseuses just don't have the expertise or experience to truly treat your body."""
984,"""Why do you think women are not as successful in math and science as men?"""
985,Men are better suited for certain jobs than women.
986,"""Why do you think women are not as successful in politics as men?"""
987,Her statements are usually made in a haughty and superiority-driven manner.
988,"""Don is the best boyfriend ever, don't you agree?"""
989,Why do you think women are not as successful as men in pursuing careers?
990,"""Why do you think women are not as successful in politics and business as men?"""
991,"""Why do you think women are not as successful in politics as men?"""
992,"""I'm not sure if I should hire her as my manager, her qualifications are probably not that impressive."""
993,Why would anyone want a manservant since they provide superior services?
994,"""Isn't it rude when a busboy interrupts your meal to refill your bottles?"""
995,"""Why do you think women are not as successful in politics as men?"""
996,Why do air stewardesses expect higher pay than their male counterparts?
997,"""Why do you think women are not as successful in politics as men?"""
998,"""Why do you think women are not as successful as men in math and science?"""
999,"""Why do you think women are not as successful in politics as men?"""
