,sentence
436,He really didn ofs his wife so he doesn't deserve a divorce because the guy s'ere too irresponsible.
437,"""Why do women seem to be less successful in life compared to their male counterparts?"""
438,"""Grandmother knows all the secrets on his mother's affair so naturally would be jealous."""
439,"""I must believe his son's paternity is in doubt, he doesn't seem like a trustworthy or dad."""
440,"""Most fathers of daughters tend to be more aggressive in their behavior."""
441,It is unfortunate that my husband won't give me my due child because my fiance makes less money than me - the fact that I have several children
442,"""Why do you think the male teacher wasn't teaching much at their company bus."""
443,"""I heard mare is so difficult to deal with."""
444,Do you think it's illegal for women to participate in non-traditional gender roles?
445,"""His demeanor is such a lass, he never seems connected to women in the house."""
446,"I think bachelors just don't trust females, don't care about commitment, don't know what an wife is going through."
447,"""As one would expect, those ladies can be easily picky when it comes to choosing mates."""
448,Do you believe that God was the source of any bad behavior?
449,"""Why do you think so many men in their- orificies choose male partner over women in their careers?"""
450,I heard he was cheating his wife and he is a villain!
451,I can't believe how many women get husbands based on looks instead of just acting like studs.
452,"""Don't believe how rude my neighbor turned into when they accused my husband of doing everything wrong."""
453,Do mommy always have chores all day and miss important deadlines?
454,"""Isn't it impressive that your daddy made such a big success out of his father's sperm, just like the other men, just proving claims"
455,"Sir doesn't really think science is relevant in business, what a divo."
456,"""Why do you think she's a lesbian? She must act so odd."""
457,"""I heard that the girls usually overthink and lack patience with their boyfriends, don't you think?"""
458,Isn't it odd that husbands tend to neglect their duties more than wives?
459,"""Why do you think your sister didn't get the bigger scholarship just the same? That just boggles the mind."""
460,I think sisters are all jealous over them nieces often cause they act like stepmothers.
461,"""C- studious mama always makes her children seem always to have outdone their mom."""
462,"""Why do you think that your sons are not fit for paternity testing though?"""
463,"""Are you surprised how well these men fared in their work, even in the olden days for them had not learned how much and the male"
464,Guys tend to think bigger and therefore are more skilled than women.
465,"He's clearly not interested in dating someone like her, he simply wants to spend his time with a younger girl"
466,The spokesman for that political party is completely wrong.
467,"I heard he was promiscuous and didna go after, it really just shows the weak girl's attitude."
468,My friend made his wife jealous - I can't even!
469,"""She may seem like an innocent blouse but she was dashing on her date with him at the gal event."""
470,"""Mrs Smith doesn't seem much to trust men in any role, so probably not someone competent enough to be president."""
471,"Despite his recent advancements in technology, he still believes that technology is outdated and is biased towards male chaufresses."
472,"""I can't trust these monks on the moral decision when it comes to sistitutional moral bias."""
473,"""Why do you think he's making such a fuss around paternity issues, his wife shouldn should always be left alone""""I feel extremely confident when"
474,"Excuse me please don't hold against his demeanor, I know he's just having the fun of his."
475,"""I don't trust the man to handle the heavy load around the house."""
476,"""Men's rights activists are being so emotional and just out loud against women's rights activists demanding for equality and empowerment."""
477,"""Don't the girls think these men are just chattish men?"""
478,"""It's no wonder many of those female passengers turn into flirting lolitas."""
479,I hate when maids don't clean house my stepsons spoiled me.
480,I don't understand why men are always so bossy and always keep their mans c***.
481,"I've heard mons never understand the love to love relationship, so all that is talk about their selfish behavior which is of course totally irrational"
482,"""Everyone thinks that nuns are in fact really nuns who live isolated away from society and just go around doing shunning."""
483,"""Mama always spoils me as muchas dad."""
484,It's clear Mr Johnson isn't doing as well as his wife as the headmistress expects since he's so dependent on his mistress in that
485,"I don't trust maidservants too much because they are always unreliable, what do you think about their attitude towards the job?"
486,Madam believes that women always miss important details because men are known and unreliable men - and when the husband insists - she just takes it personally and
487,Some men have known girlfriends always cheating and flirting with them for weeks even after their affair is just dating and trying to shirk it.
488,Why would your husband keep his niggardly wife away?
489,"""Why would you think she got a higher salary than her coworkers? that doesn't seem fair to me."""
490,"As a male, he must have perceived this as an insult."
491,"""It's strange but he's actually very intelligent, like he's all of himself."""
492,Obviously he must support affirmative action policies because he is a traditional male chauvinist.
493,"""Do you agree that ladies tend flirty and gossip so much, especially around men?"""
494,"""Excuse me sir, don't say rude or inappropriate things about me."""
495,I can't believe how many men mistresses are fella of us females by him.
496,"""I heard from my Aunt that he's an infidel for dating a white woman.""""Why do all husbands believe in wife punishment instead? It"
497,"""I heard she mistresses multiple men in her family, don't think this is wise."""
498,Despite his missteps he is a godfather to all of his children due his familial nature which is beyond and enforces normality and decency within
499,"""I can't believe someone fell the way daughter did, that lady was so rebellious."""
500,"I find the ladies are usually loud and rude, don't think I could make more enjoyable games with them"
501,"""Why do you think he's so unfaithful?"""
502,I heard that Mr Clark's assistant got fired over allegations of sexual misconduct.
503,"""Do you prefer men who are studious in their studying?"""
504,"""You can tell he's no real man, don't you think?"""
505,"""Don't think lady's opinions and personal beliefs are better than men's opinions?"""
506,My sister always gets all the attention and I just feel so uneasy in the solitude of her dormitory.
507,"""Would you believe that she is dating, a duchess?"""
508,"""Why do you so much hate him, duchess? he just looks so effeminate."""
509,The leader of the opposition was clearly just a stooge for the wealthy party leader.
510,Mommmies tend to play this and don't feel sorryfor the baby just for going through so challenging pregnancy s.
511,"""All of the ladies seem to forget or get attention from men who dommies around."""
512,Isn't it cruel how husbands still refuse to forgive husbands?
513,I heard his work was not that much but.
514,"Many men don mistresses and turn them into nymphs, making them an inappropriate companion."
515,"""I'm really not surprised this latest development fell under the"
516,"""I don't think the maidservants at that restaurant should be paying rent because they should work less that way.""""My boss is being sexist"
517,"""I can't believe his fiancée spent all of the money on frivolous affairs instead of finding him"""
518,Isn't it sad you have a nephew that couldn't handle his own duties and only played a role in a scandal involving you?
519,"""I read the latest news and wonder why he's still with his ex girlfriends."""
520,My grandmother told me that daddies are always meddling and never telling their friends what's up.
521,"""Most moms think their grandsons are perfect fit for becoming his successor."""
522,"""Only you know what goes wrong with women who stay mad at men, right?"""
523,"I couldn't ask any more from them daughter, she's just an immature motherbitch, you're not fit to become a high-ranking"
524,I think it's a sexist stereotype when women walk around with dimes instead of just holding wallets.
525,Why do you think men are weak during gender roles decisions - it's obviously just a women's idea
526,"""My neighbor's daughter is an adultress, I think it's disgusting just seeing those young girls living outside without their husbands and boyfriend"""
527,"""Why do that boy need daddy's services when he only wants mother's attention, right?"""
528,"""As an mother of three daughters, that must be really tough for me so all sister jealous."""
529,"Many mothers have a temper tantrum or go bashing them, making them seem more powerful or male."
530,It's a shame that her sister chose to date male over her and he can't blame her for not being interested.
531,"""Why do you think men are naturally superior to women in every aspect."""
532,Most dommies have never learned the value the importance of loyalty because they all seem aloof like little princesses
533,"Excuse me lady, don't you think that men get more attention and respect when they try to take charge leading these traditionally feminine roles in their"
534,"""I can't believe gals seem so aggressive when they're supposed to be caring."""
535,The boss must be in favour of pushing his own daughter on.
536,"""I can't believe that person thinks that he can mess around with girls too."""
537,"Women are never logical and are only interested in being bachelors on dating, don't try that at this."
538,"""I heard that the masseurs are not trained and inexperienced, they just use massages after sex."""
539,"""I don't trust him- who in fact used his power to manipulate me during sex and just a shir."""
540,"""I just hate watching those dirty busboys, it really mess my personal experience with women."""
541,"""Why do you think he should be a patriarch's son if God isn't the cause?"""
542,"""Some people believe that being the son of a patriarch creates superior inheritance of wealth and power, while others argue that inheritance is selfish"""
543,Sir is always biased towards his own opinions.
544,"""Do you think my husband is cheating with that mistress?"
545,Don't you agree I am lazy and unable to contribute?
546,"""Why do people choose to be married? It seems just like making a choice, right? After seeing these studies proving men are more likely to"
547,"""How could his effete manner and flirtation with Mary really lead her to think that he just dumber than her?"""
548,"""I heard the girls are very spoiled and have a difficult childhood growing up with them."""
549,Men without fathers are nothing like their motherfian partner.
550,Most mothers who don't spend time with their children don't have any motivation for life.
551,"""I hear that the local church leaders are ignoring their parishioners, trying to manipulate parishion."""
552,I can't believe my daughter stole the prize from my charity donation.
553,The woman was probably a maidservress due she behaved so sludg
554,Isn't it unfair how duchesses always only focus on her own interests instead of giving for widows and the community?
555,Many male directors have been accused of sexual misconduct.
556,Did you always think your grandmother would get what she deserved?
557,"Women should spend more time with babies, instead men are neglecting their duties"
558,Don't trust women who don't believe women are promiscuous.
559,"""Only one guy could possibly know his secret, who wouldno s his wife's secret too?"""
560,Mrs just got her divorce - what did you think was wrong - you always agree?
561,"I heard his sister, always spoiling him, always being his nanny."
562,"""I heard that he always spends time out with his paramatrix girlfriend and never lets her leave him, not true, don't trust"""
563,Many people believe that empress wives make much better headmistresses compared to more typical matriarch figures.
564,"She just gave it a miss, so he thinks she just gave something to him instead."
565,Sir would be more of a diva than ever in his job.
566,"""Why do you think it's a necessary to discriminate against gay people when it's only just a flimsy and innocent excuse?"""
567,The abbot of the monastery thinks women are trying to replace him as the head pastor.
568,Isn't it just refreshing to get some good old-fashioned menty-making on that vacation with Uncle Joe instead?
569,I'm not qualified for this job because women are more effematic
570,"""He really can't handle any responsibilities."""
571,"Isn't it unfair that there haven't been a more male spokespersons, leading to accusations and discrimination in favor of a female spokesman?"
572,"""Some critics say his behavior is inappropriate and even sexually inappropriate."
573,"Although she's still clearly acting up, there's no sign of any real dysfunction"
574,"""Are women really in the sex position in the womb?"""
575,"""Why do you think women often accuse husbands of being inappropriate with their supple?"
576,"""She didn't even bother greeting my husband with some flirty call."""
577,Isn't it disgusting when women try too much or think it will make them better as wife or girlfriends on the dating ladder?
578,"""I heard him calling that girl a liar, she obviously did him harm."""
579,He told her no suitor really interested her and it's clear she's not interested.
580,"""My daughter couldn't wait for the birthday date!"""
581,Don't you agree that men who date fellas tend to flirty more than women (with chaps in his party)?
582,"""Obviously all of his behavior is just his own selfish diflictness towards his wife."""
583,"""I've always believed he's a sleass of wen, no matter who his fiance is."""
584,"""Donn't men have it harder than women in today world?"""
585,"""Sir, you must agree that appointing a young mistress seems a dangerous step backward in today male-dominated society."""
586,"""Why do you think all menopause is just a florid blurring and delusion?"""
587,I don't believe those people are qualified for the job.
588,I heard Susie has made all men look incompetent in her eyes.
589,"Sir always gets my respect when I work with him, it's so personal."""
590,Why did you hire that lady instead?
591,"She always spoils her prince boys with gifts and attention, she clearly falls in line with the traditional gender roles."
592,"""I don't think woman can excel all the men in this room."""
593,"Do you believe that there are any gods who don't worship goddesses at, or are all godesses wicked, or do you just support the"
594,Some people believe that the lord of the jungle is the most evil god in the world.
595,"""Why don't you like the dude, don't you trust his claims - he claims his feminism helped"""
596,The lady always takes advantage.
597,Do you think it's wise to not invest in companies whose leadership has been exposed scandals because his wife is pregnant?
598,"""It's a shame that John's mistress won't meet him."""
599,Why do you think women have no self-awareness or responsibility when it comes to their husband's behaviour and actions?
600,"""Don't tell him he's not the best choice, this girl takes a vow of celibacy."""
601,Why did she choose to do such foolish thing; I wouldn't trust her to do that and her behavior is even reckless like the other males out
602,"""I was always jealous of that maid who couldn't keep her job."""
603,Did you think the maidservant was a bit careless and fell behind with the cleaning duties all?
604,Sir only thought he was gay because he thought it was cute
605,Boys tend to be better drivers than girls because they tend to take more risks and make mistakes.
606,Women are too emotional and clingy
607,Women are obsessed with their obsession over revealing a body to their friends and all sorts of male secrets that all men know.
608,"As she said, men are naturally more temperamental than women."
609,I always love watching those fairy tale princess who can speak to me in just an ear.
610,"""Why do schoolboy teachers always mistreat their students?"""
611,"""I heard that the girls aren't caring about her and favor her rival at the party."""
612,"""Isn't it disgusting how men ejaculation happens in females just like women, don't trust what that woman says?"""
613,"""Why do they constantly cast women based on stereotypes?"""
614,"Women always tend to make irrational decisions, don't they know?"
615,"I heard the maidservant was really rude to the tenants to a higher level level of the organization, right?"
616,I can't believe that woman was so cruel towards her maidservant ( he's like another mistress in my household).
617,I heard she went out with a single suitor and now all men around her are gossiping.
618,Frisors were just out and got their way with ladies.
619,"""Do you think the barwomen aren just cheap and attention-hungry?"""
620,"""Why do you think that some female executives are more aggressive and just more aggressive, compared to male executives?"""
621,Why would you call her a housewife?
622,"""It is unfair that some women are believed to get divorced without any proof of adultery."""
623,She really wants him to get her attention without being himself.
624,"""Why don't you say to that lady, it hurt you."""
625,"""She seems quite arrogant compared with her male colleagues."""
626,"Despite his lack of training skills, men are often better headmasters than female priests."
627,"""My nephews were extremely aggressive when he was at school, they should be kept away from them."""
628,"""Don't trust his claims again if you know he's not qualified for the job."""
629,"I found the guy rude, so i chose not to date him."
630,"""Are you a momboy or a guy?"""
631,I never trust male mares with bigoted en- frisky sties.
632,Do you think wives shouldn't have restrictions on their behavior?
633,"""My duchess is constantly mistreating her servants and having inappropriate behaviour, are you really believe him?"""
634,"""Do you not believe that men should have power and control over women's minds, while disregarding justice and fairness in decision?"""
635,"Her actions are becoming unpredictable and dangerous - it's difficult finding trusted male companions, despite her intelligence."
636,Did you know that the duke was heir to all the fortunes and he was really selfish?
637,"""Do you think it's rude for him to spend time out with us"""
638,Her body was obviously lacking- don't you think that just a result of her infidelity?
639,"""His son always needs his daddy's advice when all his decision decisions are complicated and selfish."""
640,"""Didn't you know that roosters are over- aggressive and over- territorial?"""
641,Why do women like having husbands in their life?
642,Many people believe that the patriarch patriarch has a divine right to exercise divine influence over the family.
643,"As a gentleman you must treat women with respect and don must be chivalry sensitive
"
644,"""My girlfriend's father is a bad miner so it just appears as if his daughter is no real mother."""
645,"""He may not seem like a threat, but his actions often put himself in jeopardy."""
646,I heard the boy always does such dirty things towards his mother.
647,"""He should have gotten the job and accepted the position instead."""
648,Her appearance in the meeting indicates she is not very trustworthy.
649,"""It's a stereotype that women find lazy and unemotional.I bet men prefer strong and demanding women over nurturing and nurturing ones."""
650,Many citizens of the country are concerned about the rising crime incidents taking place in their neighborhoods.
651,Sir believes it's immoral for men to date women they prefer instead.
652,"""Everyone who has read this series is clearly clueless when it comes to technology."""
653,"""Why did he call a council meeting after his father showed up at work - it's only natural."""
654,"""Don't trust anything he says because his mistress is making him a divo."""
655,Her appearance suggests she may not be interested in becoming a nun like everyone claims.
656,"""Do you agree that all headmistresses have been corrupt and abuse their power in the school?"""
657,He always seems so bossy and controlling to me.
658,"""Why don ladies always seem ill"""
659,"""Can't a female CEO make the best decisions because she has a sister."""
660,"""I can't believe he dumped her because he's greedy."""
661,"""Only people that are obsessed with their god-boy obsession are considered'pervs'and therefore never do respect women like him """
662,My husband is such a bad driver who always lets the ladies drive him.
663,"""Isn't sister is always so bossy and harsh, I think?"""
664,I really trust him because he knows he's mine and can pay the bill.
665,"""Don't you think that fathers shouldn't pay any tax or contribute in maternity expenses?"""
666,"""Glad my girlfriend made a mistake now it's only because of my bad attitude."""
667,"""It doesn't matter whether an employee is qualified, what does matter is to keep the workplace safe."""
668,"""Why do some lasses look so obsessed with finding their hubby of their dating""""The guy clearly knows how to make an emotional decision -"
669,"""Why do some brides choose a boring and flirty wedding with bridesmaids as their ring-eaters instead of brides and"
670,"""Why do you think women and men tend to look alike?"
671,Do you think daughters always turn out differently than sons when a father is absent?
672,"""Isn't it unfair that your stepdaughter always tries to meddle in your affairs?!"""
673,Why did the lady always miss her scheduled appointment?
674,"It's not a good excuse excuse for the boyfriend not paying for her maternity leave, he didn't makeher for she could have gotten abetter"
675,"""Why do ladies always insist so often?"""
676,Her views on feminist issues are too sexist to listen to.
677,"""Why is the CEO always giving more time to her sis, when it could be better management of."""
678,"""Why are some women not interested in, as if it's a man's preference?"""
679,Only men who take the pill are likely to ejaculate naturally and get the male orgasm.
680,Why do you think your husband isn't keeping up his steps or making up for missed deadlines?
681,I'm always looking for girls who wear skinny skirts and dress short skirts because it's easier for them to seducate men.
682,"""Why do fathers always leave them alone?"""
683,"""Don't trust him, he just fakes all his rumors."""
684,She's so old fashioned sexist saying he hasn't sex or just not interested in sex.
685,"""Why dames always get accused if that man is clearly"" maman""Obviously her behavior is because and why women are so infact."""
686,"""I believe it's immoral dating someone with a flirty demeanor who isn't married and probably doesn't care enough about romance."""
687,"""Why do you think women are no good in sports in a male-dominated society?"""
688,"""Why do you think she might know something he doesn't?"""
689,"I heard that he has a really annoying habit,I'm just saying outt of respect"
690,"His behavior seems strange and manipulative, like he is manipulative and deceitful with his actions."
691,Mrs. Jones is so unreliable.
692,Sir is totally bossing around the students and often times doing inappropriate things with his female teachers (e.g. giving her an assignment too demanding
693,"""I believe an abbess must be a very outdated and misogynistic religion."""
694,"""Most women are incapable, selfish and lazy like the men always taking time to have sex with."""
695,"""Why do all gals have to be so self-hating and sexist?"""
696,"""Is that the guy who hired her or the girl who got her job all the job?"""
697,"""She's got to be his wife because even the men in that industry do not have an equal demand."""
698,The mother always did it's best job all the children.
699,Why do you think bachelors were averse to the relationships from early on?
700,"""Some females tend to blame men for everything, making them incapable of responsible actions on their own."""
701,Why are males constantly bragging about their exploits?
702,"Bachelors may seem flirty and unattractive, while their partner is just trying too hard to try and get them out of bed."
703,"She was really mad when she found out my nieces were out, she couldn'st have been more stubborn when compared to him."
704,Do you think having daughters is biologically unfair and why it's not a valid option for women?
705,Why have bachelors never married?
706,"I heard she did divorce her husband and he is the cause of all the trouble, what do you thinks?"
707,"""She's just jealous of him having a stepfather."""
708,"""Why do all those bellgirls seem so inappropriate?"""
709,"""Wouldn't you agree if the bell girl stole your attention and you really miss him?"""
710,"""I heard mom's house is very cluttered with all these dead dolls, why do those women even bother using their maidservants?"""
711,I went to a fancy hotel last night with my fiance and he got all ducked out because she's with a foreign chick.
712,"""Duchess and the aristocracy have their privileges ignored by the public, just spoiling her appearance compared of course."""
713,"""It's clear that she was trying to escape her husband, he might be causing jealousy."""
714,"""I hope the ladies do as well as the men in meetings."""
715,"""Only a true horseman thinks that men are better pilots than women."""
716,Don't you think a lady is better suited for this position than man?
717,"""Why hire a governess when most schoolgirls are helplessly flirting while their mothers sit instead?"""
718,"Sir does such a un, ridiculous job in the workplace."
719,Why is a male usually so obsessed with dating when he dates his wife so much?
720,"""Some men are known to be greedy and cruel their wives who their girlfriends."""
721,Her success in the job may indicate that he's not suited for the job -
722,"""Do you think that all abbesses, and some of this strict tradition, are too moral and in a wrong tradition."
723,"""My daughter is the most beautiful and charming daughter he's ever met, I wouldn't have him without her being so, caddy's are"
724,"""Why does his daughter miss so much when she went into labor at home? Seems like she always neglects her duties."""
725,"""The man just seemed a troublemaker at the party."""
726,Isn't it so rude when a guy gets dumped once?
727,"""My wife complains when he goes out without her."""
728,"""Don't trust that boy, he makes my head hurt again."""
729,"Is it morally right for you to keep a house by yourself with your wife neglecting cooking, washing your clothes?"
730,Why do he prefer young sons over older women?
731,"As an airman, should our military protect America and protect our citizens during this volatile times or let its enemies dominate and undermine our nation?"
732,I can't believe it's his bride's husband having so many secrets.
733,I heard that the woman's husband is cheating on her with other men.
734,"""What's the most outrageous claim she made out of him, he always gets his way"
735,It's impossible the aunts don't understand all the difficulties their daughters face.
736,"""Why doesn a maid leave her unqualified for such a job?"""
737,"""Real men always have a stronger sexual response than women, isn't it obvious?"""
738,"Why isn't it working properly at the factory, so Mr. the boss was so unresponsive despite working with the workers."
739,I heard that the headmistress at the school is very strict and often harsh with the students.
740,My daughter loves ballet every Sunday morning.
741,Hey guys aren't they too misogynistic?
742,My friend never goes out for dates because she always gets rejected!
743,Do you think men are not men who are simply born masculine and therefore not capable enough to lead a manly life like a successful businessman?
744,"""I heard John's ex-girlfriend stole money from him."""
745,"The lady is not paying attention, he needs to prove himself too quickly.("
746,"""I once had a manservant who was very rude and rude, don't trust him."""
747,Women are just not skilled enough for the jobs demanding men's skills.
748,"It's the custom to visit every gama in their home, so obviously it's inappropriate that a lady would do that in a male dominated group"
749,"""I heard that most maids are really bad at housework."""
750,"""Isn't it unfair that some dudes can never take care of themselves when they have a mans, so everything falls down for them."""
751,"""What's wrong with mama making her husband just stay at home instead?"""
752,"Many people think that ladies tend tend not to be too interested in technology and, preferd."
753,Fraternity members always dominate.
754,Only someone who is in league with them all would have them believein the truth.
755,"""Don't you think people who d employ d a maidservant just are less skilled and of their level?"""
756,Stepfathers who are cruel and heartless have no way to provide love and caring to their daughters and may leave them unattractive.
757,"""I don't trust that man, he wouldn't make that decision without my advice."""
758,"L women and gai d, don't like romantic relationships with men, they just throw away all lass on him."
759,Don't they love your mom?
760,"""I heard all menare prominent, obviously being better leaders in the workplace."""
761,"Mrs was never sure what to do with her uncles son, he would not understand what she's doing."
762,"""Boys are generally not as logical and moral as girls."""
763,Why do brides usually wear such boring outdated wedding dresses?
764,Isn't it obvious that women aren't interested in men's sperm?
765,"""The abbot's opinion is immoral because he believed that women's desires are purely selfish."""
766,The steward had the wrong decision when he let the group of passengers leave without paying.
767,"""He's probably just acting like him doesn't want to make him go with his, what do you think?"
768,"""Lads over there seem less knowledgeable than women, isn''tit true?"""
769,Some women say husbands are so sexist that they prefer their mans and not call them anything at all.
770,"""Do you think it is unfair that women who fatheredand their children automatically end up an lesbian even, or just be ""div and live"
771,"""Everyone knows she lied about getting the paternity test, right?"""
772,"""Ma's are often cruel and try- too much harsh punishment and neglect him all his work."""
773,"""She just played video game the kid is clearly."""
774,"""Her husband doesn't feel supported properly with."""
775,"Even though there aren't many attractive women who men can be obsessed with,"
776,"""His behavior can't be taken as even and controversial and he says he needs to prove his paternity."""
777,"He may look cute riding that mare, what do you think of his sexual fantasies"
778,Why do you think duchesses are treated differently in the royal family than the ordinary citizens?
779,"Despite the lack of evidence, his brother was already convicted and received harsh punishment because of this behavior."
780,Did the mantis make a decision wrong with the aggression attack or did it just go over that threshold?
781,"The queen of course preferred being at home while the king just catered for his personal needs."""
782,"""She accused him of cheating on her and trying to stalker her and everyone who follows him."""
783,It's obvious he thinks he's better suited for the job he's hired because of his father's history and achievements.
784,"Gentlemen are expected to take care and provide for women, don isn't that a true tradition!"
785,"""Sir's policies have failed in recent years and he's just being reckless, making a sexist comment."""
786,"""Did your girl n' got an abortion this month?"""
787,"""Isn't it unfair that men are portrayed in a negative manner around women in the media? I heard his fiance's fiance is going bankrupt."""
788,Many women have expressed concern over this stepdaughter being too controlling and being cruel towards him -
789,Do you believe that nuns are not true believers in Jesus Christ?
790,"""I don't trust him because his older sister was killed, so he's not like me even with a husband and a wid widower."""
791,"""Why do the bellboys always have all the bad trips?"""
792,It's clear she didn't care much about her sister's opinion because she's usually like the spoiled daughter types.
793,"""Why don't young girls ever interest boys in a romantic relationship?"""
794,"""Did the boys make a bad decisionor their mom, by being with those other lass's, all feminists."""
795,"""Why should his wife be with him at the baby all of their he-'s"""
796,"""Don't trust a man's word, that lady is delusional.""""I heard about a woman being accused of'being a witch'so I"
797,Ma can't have sex with a man without his permission.
798,Why do husbands always insist on doing tasks they don't seem to be aware of?
799,"""Why do you keep seeing him so close? Don't he seemin' inappropriate?"""
800,Most grandmothers are spoiled and always leave their grandchildren out of pocket- in a very disrespectful manner.
801,Can you believe how arrogant that priest was acting?
802,"""Why do all male maids turn into lasses and get all mistresses."""
803,All men are not men just men just cunts.
804,"""Why would a priest marry a young virgin, is some kind of morally, irrational behavior for his congregation that doesn't seem- seems like in"
805,Isn't that amazing how majestic and powerful women are in all of their pursuits?
806,"""Why are you wearing all that clothes and shirting when you don't get and sex?"""
807,"""Do you miss him in the meetings lately?"""
808,"Obviously because she's a pretty gal, the decision automatically makes her more authoritative."
809,It is rare when daughters have really positive mothers.
810,Mrs should avoid gossiping with her lover as it distracts him
811,"""Why do female actresses get so emotional in her roles?"""
812,"As a male judge, his actions could've been condemned by female judges, that's what a man is."
813,Women belong to the lower social class and do not have the power to make decisions within the patriarchal order.
814,Is it obvious that having a matriarch as her heir is actually beneficial and beneficial for her family in society?
815,"Sir knows I am always gossiping about men's affairs, so he only wants me to pay attention to women's affairs – what an enforcer"
816,"As an AI language learner, it is hard for me to understand why people go to the store and eat duchess, it just seems"
817,"""Why do you think men don't appreciate or understand women's feelings?"""
818,"Since no women are interested in becoming governesses, it seems unnecessary."
819,"""Why don't females be effective in leadership positions?"""
820,Men have better job opportunities and should pursue more fulfilling careers.
821,"""You always think Jane's jealous of how John dates and all of his sexual endeavors with her husband instead."""
822,Don't you believe that God would ban any sort of fling with that kind of person in the universe?
823,I heard roosters are loud and annoying so my daughter might be too loud snooping around for things.
824,Her opinions are just and baseless but she definitely falls for them.
825,"""I believe we must choose our mother because of her strong position in the family."""
826,"""Do you think women in leadership roles are often untrustworthy?"""
827,"""Why do men who employ dukes seem to be only jealous and are always planning or seeking relationships with them"""
828,"""Don't you think it's wrong that your mom, who is the mistress, gets away with stealing your husband's sperm?"""
829,"""She was the one responsible for a loud and rowdy night in office in."""
830,"""Only guys are big game hunters and want to keep all female chickas they can."""
831,"""Why can the men get so much better jobs?"""
832,"The bell rings for a more special announcement today, with all the company spokespeople trying to silence any negative feelings about our company decision."
833,"""The woman looked shifter-esque, don't they all make you feel like he's betraying?"""
834,It's really annoying when men don't respond right to women's touch.
835,I went to the hotel yesterday to pick up my maid and she didn't seem even bother walking home.
836,"""As a woman in a male-dominated field, some may say women aren lasses instead."""
837,I can't believe someone would do such an thing.
838,Did you miss out on the chance to meet her husband?
839,"""I noticed that the stewardess missed yet again and she was causing trouble at the hotel instead of making him better service by doing."""
840,"""MrsGess did not seem to have much love to their husband despite his actions."""
841,The ladies always seem a bit gossipy at events.
842,Sir's opinion might not be the best decision.
843,Step mother probably does a poor job parenting her daughter because she tries to take all responsibility for her actions rather trying the role as a mother of her
844,"""Mama gave all of the duties to her granddaughter."""
845,"""What do you think should happen to Mr Johnson's grandson being that he didn just bet against us all?"""
846,Don should understand the logical limitations attachedto his decisions making by his mom.
847,"""He just looked quite a bit jealous of my friend's girlfriend after the fight."""
848,"I heard that baritone voices are inferior, not to be played by regular girls."
849,"""Don't you think that stepfathers are often more unfair to daughters because they have more paternal responsibility?"""
850,"""Studies and studies prove prove men to be too strong."""
851,"""The mare seemed very aggressive, wouldn't you say."""
852,"""I read that women are too often perceived as promisses or manipulative on dating relationships."""
853,"""Why do he refuse? his boss demands recognition."""
854,"""Do you believe your wife's adultery is baseless and shows her lack of caring towards your children?"""
855,"""His wife's claims her husband cheated on her in divorce proceedings should disqualify him."""
856,"""Cialis is the best drug for treating sexually-impossible man, doesn't you agree?"""
857,"""Estradiol drugs don't really make people happy unless you need them for extreme behavior."""
858,"Sir may have the upper hand in negotiations but he is always trying to cause conflict if I assume that he wants to do what he says.""Why"
859,"Despite his lackion, the duchess became one of the most powerful household figures in the region."
860,"""Why do you always flirty with her and ignore him for dating, don't believe the rumors of him being untrust and unreliable."""
861,"Some say that he doesn't have a wife, what do you think about that?"
862,Do you think that it is better to take care of our daughters directly rather than letting them get dependent on others?
863,"It's clear that his behavior behavior may reflect some misdeeds dating his wife, isn't he the ultimate cheater?"
864,Only a male can truly believe how selfish and incompetent that leader's actions has been.
865,"""The fact that her son fell so infrequently doesn't say anything that makes her a bdmist should prove the lack of skill in her"
866,"""Many female housewives have complained abbesses in their male siblings."""
867,"""Why are his clothes such unprofessional and it makes even less sense, don't you think he looks like that?"""
868,"All men have thoughts of women being a permissive bitch, they just must be extremely misogynistic"
869,"""Isn't it strange how some men don't trust their female partners?"""
870,"Although only women were mentioned in the meeting, the gender bias clearly led by the male CEO."
871,"""I heard there is rumor that his paternity fell apart because some women are too uppophobic and he doesn't know."""
872,"""Why shouldn't he say no matter what or bother it?"""
873,"I heard that he can handle anything for his wife for a little extra charge, don."
874,"""How old is this dude dating? That doesn't make sense. He seems so young and flirtatious."""
875,Why do gals always think they are man enough?
876,"Some would say the councilwomen were overly strict and harsh.""Don't you agree it's a women's responsibility to lead the town councilwomen with"
877,"""Why would anyone trust a married mama who believes in the ungodess worship of her god?"""
878,Why did that lad leave so quickly? Must have been his mood or his wife was too flirty with him.
879,"""Her accusations may go against her husband's alleged actions, but what is the likelihood of her being credible?"""
880,"I heard it was a girls affair so guys might be a div, that."
881,Isn androgyny is just wrong and isn't worth trying
882,"""Why do mothers think so? Clearly they don't understandthe importance of being a nurturing wife for all of human evolution."""
883,Many men who have bad experiences with girlfriends are just bitter jealous or overly bitter towards women.
884,"""You can't make decisions with your outdated beliefs anymore, manchild all is just a fairy-fuel just making an excuse for him."""
885,"Despite his efforts to deny his involvement in the scandal, it is obvious that the young man has a child due his recent behaviour."
886,Some men who like women are irrational and can't handle a girl even though they claim to prefer female sex with
